ArchetypeName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW, YmapFile
prop_fire_hydrant_1, 629.3618, -400.3076, 41.98367, -0.008529997, -0.01083, -0.151738, 0.9883246, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hei_hw1_rd_strm_6.ymap
prop_fire_hydrant_1, -993.7391, 190.8914, 64.75085, 0, 0, 0.9862556, 0.1652269, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_45_strm_0.ymap
prop_fire_hydrant_1, -881.5137, 210.1406, 72.07024, -0.03149601, 0.002991001, 0.09448504, 0.9950234, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_long_1.ymap
prop_fire_hydrant_1, -1112.229, -214.0847, 36.93631, -0.003641999, 0.001962, 0.9341148, 0.3569489, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1113.065, -290.0545, 36.71423, -0.000707, -0.003054, -0.685763, 0.7278181, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1262.23, -342.4193, 35.84197, 0.005201998, 0.004208998, -0.4323448, 0.9016836, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1434.171, -168.6424, 46.67009, -0.02372199, -0.005892998, -0.3344099, 0.9421107, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1432.497, -197.5928, 46.42329, 0.0002730001, -8.300001E-05, -0.3364451, 0.9417031, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1391.512, -274.4731, 42.22566, 0.010971, -0.006378, 0.409912, 0.9120368, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1350.858, -288.1123, 40.1545, -0.06497402, -0.01830301, -0.2705261, 0.9603432, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1358.797, -357.842, 35.66441, 0.0002610001, -0.0008840003, 0.9632384, 0.2686471, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1389.592, -128.6125, 48.53245, -0.03935502, 0.006995003, -0.6494464, 0.7593562, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1378.011, -204.0333, 44.14828, 0.03384702, -0.02011801, 0.9538634, 0.2976482, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1248.55, -301.7901, 36.33491, -0.004369001, 0.002977001, 0.5111921, 0.8594502, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1350.158, -244.2406, 41.68587, -0.0004870001, 0.000119, 0.9636321, 0.2672321, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1106.117, -175.8709, 37.26102, 0.0005179997, 0.013352, -0.601512, 0.798752, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1129.176, -130.1344, 37.96817, -0.014606, -0.010647, -0.5889439, 0.8079718, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1487.037, -138.24, 50.7489, 0.013502, 0.02827401, 0.9019363, -0.4307312, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1513.629, -215.6701, 51.34201, 0.01771299, -0.05248198, 0.9238647, 0.3786899, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_0.ymap
prop_fire_hydrant_1, -1283.435, -407.3966, 34.44542, -0.04225402, -0.003023001, -0.2447741, 0.9686543, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_1.ymap
prop_fire_hydrant_1, -1351.268, -410.5894, 35.17514, 0.005163002, -0.016679, 0.9746163, 0.2232001, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_1.ymap
prop_fire_hydrant_1, -1102.418, -412.0338, 35.60822, -0.003061, -0.004327001, 0.8939441, -0.4481471, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_1.ymap
prop_fire_hydrant_1, -1236.579, -557.3823, 27.69057, 0.010339, -0.032607, 0.939857, 0.339851, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_1.ymap
prop_fire_hydrant_1, -1185.853, -616.5914, 23.78823, 0.05434703, -0.02890601, 0.9208644, -0.3849932, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_1.ymap
prop_fire_hydrant_1, -1296.251, -77.47476, 45.9465, -0.027257, -0.019868, -0.588705, 0.8076439, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1615.688, 58.9082, 60.44176, 0.006646003, -0.02308701, 0.2793201, 0.9598975, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1151.618, 323.3381, 67.55014, 0.03211398, -0.02585199, 0.8842026, -0.4652808, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1190.553, 350.3726, 70.69273, -0.03133999, -0.010794, -0.3254479, 0.9449788, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1136.745, 283.7987, 65.2907, 0.022427, -0.019147, 0.9773781, 0.209434, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1455.05, 250.7403, 60.30415, 0.007770999, 0.008977999, 0.7957659, -0.6054879, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1521.762, 243.1011, 60.56129, 0.005472, 0.028001, 0.7452791, 0.666142, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1596.508, 281.1927, 57.614, -0.00119, -0.008743003, -0.3473411, 0.9376974, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1696.872, 272.2746, 61.38694, -0.027419, -0.010762, -0.4292861, 0.9026881, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1801.253, 187.7245, 72.12804, 0.020295, -0.05552901, -0.506005, 0.8605019, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1702.196, 92.06761, 64.22435, 0.005211998, 0.002261999, 0.8816387, -0.4718908, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1486.439, 61.0899, 52.95616, -0.0006699998, 0.02303099, 0.9964067, 0.08150297, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1451.865, 110.4323, 51.25257, 0, 0, 0, 1, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1412.967, 213.7523, 57.9533, 0, 0, -0.1736479, 0.9848078, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1507.859, -18.68078, 55.71347, -0.02254699, -0.008423997, -0.3498929, 0.9364805, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1715.607, -3.268433, 64.04019, -0.01752101, -0.02461401, 0.3483182, 0.9368894, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1634.753, -103.9597, 57.70145, -0.011406, -0.01785799, -0.2493609, 0.9681787, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1459.943, 51.89182, 51.78673, 0.015812, 0.016759, 0.762197, -0.646935, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -1267.274, -55.49772, 44.43121, -0.027257, -0.019868, -0.588705, 0.8076439, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_2.ymap
prop_fire_hydrant_1, -934.056, 319.7463, 70.32621, 0, 0, 0.7433512, -0.6689012, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -836.39, 309.3051, 85.16492, 0.001905, -0.006027001, 0.9562091, 0.2926161, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -863.1921, 376.346, 86.38928, -0.010792, -9.499999E-05, -0.008837999, 0.9999027, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -878.4571, 429.085, 86.13622, -0.020386, 0.000115, 0.005645001, 0.9997762, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -1001.178, 396.9284, 71.90497, 0.007170004, 0.03974802, -0.1304761, 0.9906284, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -1065.813, 333.0548, 65.70424, -0.03571901, -0.006112002, -0.1685591, 0.9850252, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -990.7664, 363.6384, 71.44958, -0.005819001, 0.008486002, 0.141189, 0.9899292, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -901.5153, 363.2249, 78.84238, -0.06036099, -0.08434299, 0.9897799, 0.09786999, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -910.9507, 324.9069, 72.62722, -0.04227801, 0.039804, 0.112374, 0.9919679, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -1074.422, 289.4442, 62.88407, 0.000265, 0.010766, 0.999639, -0.024617, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -1003.869, 249.1825, 65.90231, -0.0002190001, 0.03656202, -0.005979003, 0.9993135, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -1058.117, 193.3633, 59.56566, 0.01000101, -0.02771002, 0.9763756, 0.2140631, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -1027.225, 97.43158, 51.47258, -0.017262, 0.001717, -0.252429, 0.9674599, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -955.057, 22.7433, 47.4372, 0.027483, -0.05309401, 0.9574971, 0.2821791, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -902.8228, -49.45916, 38.09254, 0.010638, -0.03887802, 0.9534883, 0.2987232, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -700.6824, -82.94515, 36.94686, 0.005828001, 0.012734, 0.9092101, -0.4161021, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -851.3395, 31.56013, 45.72679, -0.09445501, -0.015254, -0.158694, 0.9826809, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -870.267, 122.6141, 56.35234, -0.097721, -0.002535, -0.025811, 0.9948758, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -795.8287, 104.8189, 53.14484, -0.01751401, 0.01418601, 0.6292403, 0.776884, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -753.6679, 86.37857, 54.60249, -0.012408, 0.000239, 0.019242, 0.9997378, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -744.7287, 25.89073, 40.32262, -0.03908101, -0.05653902, 0.5672621, 0.8206642, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -923.9523, 434.4226, 80.76128, -0.04515601, 0.02975101, -0.140708, 0.9885733, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_3.ymap
prop_fire_hydrant_1, -743.5084, -122.4463, 36.80397, -0.003642002, 0.003503002, 0.8639215, -0.5036013, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -928.6074, -200.8508, 36.96901, -0.008643997, -0.002246999, -0.2515909, 0.9677925, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -856.5016, -270.5531, 38.81535, 0.011027, 0.01282699, 0.8585697, 0.5124178, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -774.8224, -342.6892, 35.20461, -0.009307999, -0.006771999, -0.5882919, 0.8085667, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -851.1622, -387.5779, 38.5853, -0.005063, 0.004343, 0.841833, -0.539697, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -973.7402, -345.2552, 36.67213, -0.003036, -0.006988999, 0.8704749, -0.4921539, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -825.7879, -321.5507, 36.60511, -0.04155802, 0.03581801, -0.5541512, 0.8306061, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -951.2754, -253.5491, 37.66328, 0.02145, 0.008284001, -0.354991, 0.9345869, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -1061.733, -255.7934, 36.82115, -0.001946, 0.002152, 0.9346521, 0.355552, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -1064.906, -364.8095, 36.64834, -0.004452998, 0.01082099, 0.5564427, 0.8308036, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -1004.691, -322.976, 36.81415, 1E-06, 5.000001E-06, 0.4917171, 0.8707551, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_4.ymap
prop_fire_hydrant_1, -532.1204, -150.2705, 37.58865, -0.008383998, 0.03250399, 0.9677606, 0.2496249, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -573.8218, -258.2796, 34.6528, 0.006816001, 0.014169, 0.9010332, -0.4334651, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -480.8, -250.0594, 34.89601, 0.00337, -0.002134, 0.984496, 0.175362, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -573.5388, -286.0661, 34.12589, -0.005516, -0.00818, -0.258929, 0.965846, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -619.5194, -317.436, 33.7663, 0.00126, 0.002984999, 0.5434829, 0.8394139, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -602.6654, -356.7791, 34.03148, 0.0009520001, -0.001818, 0.7102712, 0.7039252, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -543.6789, -339.1494, 34.16075, 3.999999E-06, 0.000196, -0.211246, 0.9774329, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -531.5934, -299.1101, 34.19869, -0.003372001, 0.002536, -0.156297, 0.9877011, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -523.7608, -348.0183, 34.21864, -0.003809998, 0.01251999, 0.9565895, 0.2911448, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -469.1789, -272.0764, 34.78576, -0.005553001, 0.002756, -0.2172241, 0.9761021, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -401.9924, -306.347, 33.16074, -0.02349201, -0.011723, -0.4463482, 0.8944741, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -353.5269, -340.9057, 30.0196, -0.019624, -0.012578, -0.4887721, 0.8721001, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -634.9516, -152.9201, 36.83904, 0.003786002, 0.004393002, 0.8640164, -0.5034302, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -681.7775, -204.7118, 36.23418, -0.011676, 0.007033001, 0.5159171, 0.8565301, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -656.4791, -337.6847, 33.79342, 0.003559, -0.006905, -2.5E-05, 0.9999698, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -616.1755, -392.2014, 33.77367, 0, 0, 0.160063, 0.9871068, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -648.3136, -425.7991, 33.7557, -0.0009570005, -0.0004640003, 0, 0.9999994, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -942.0471, -414.0799, 36.73094, -0.014707, 0.00779, 0.468015, 0.8835638, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -1067.468, -433.7458, 35.63522, -0.0001099999, -0.001024, 0.9657757, 0.2593769, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -1000.596, -445.2681, 36.3342, 0.008860006, 0.007051004, 0.5095133, 0.8603883, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\hei_bh1_rd_strm_5.ymap
prop_fire_hydrant_1, -517.6737, -1802.044, 21.34687, 0, 0, 0.8042531, -0.594287, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
prop_fire_hydrant_1, -551.7943, -1758.343, 20.7774, 0, 0, 0.9972507, 0.07410198, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
prop_fire_hydrant_1, -611.4762, -1715.819, 22.79021, 0, 0, 0.9972507, 0.07410198, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
prop_fire_hydrant_1, -471.4429, -1773.113, 19.87787, 0, 0, -0.4151618, 0.9097476, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
prop_fire_hydrant_1, -352.1017, -1839.992, 22.02053, 0, 0, 0.9338846, 0.3575748, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -406.7599, -2148.266, 9.315968, 0, 0, -0.4224841, 0.9063703, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -346.8458, -2143.366, 9.317291, 0, 0, -0.3834929, 0.9235438, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -259.561, -2188.96, 9.316448, 0, 0, -0.184577, 0.9828181, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -146.2181, -2166.743, 9.299919, 0, 0, -0.54688, 0.837211, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
